id,name,country_code,city,website,qs_rank,the_rank
87093f4e-ade7-5521-a411-bf871b956faa,Duale Hochschule Baden-Württemberg Lörrach,DE,,http://www.dhbw-loerrach.de/,,
4db4bdc4-dece-58e0-bdc2-d7756657fd3f,Duale Hochschule Baden-Württemberg Mosbach,DE,,http://www.dhbw-mosbach.de/,,
064c8cbc-62bc-510f-ae20-1e6980b850ae,Duale Hochschule Baden-Württemberg Ravensburg,DE,,http://www.ravensburg.dhbw.de/,,
eda5c324-5bc2-5962-a679-6c04c0038e20,Duale Hochschule Baden-Württemberg Stuttgart,DE,,http://www.dhbw-stuttgart.de/,,
c28e63c7-c4d0-5915-888b-7f23239c579a,Duale Hochschule Baden-Württemberg Villingen-Schwenningen,DE,,http://www.dhbw-vs.de/,,
9f7f1869-c2ce-5511-9c4a-6d320866dcac,E.A.P. Europäische Wirtschaftshochschule Berlin,DE,,http://www.eap.net/,,
346d0e08-b121-570e-9ebe-15528c0ed26c,EBS Universität,DE,,https://www.ebs.edu/,,
1d85148b-b112-589e-a787-1d66e3c2d33d,Eberhard-Karls-Universität Tübingen,DE,,http://www.uni-tuebingen.de/,,
697076b5-84bf-571b-8670-887164a5aecf,Ernst-Moritz-Arndt Universität Greifswald,DE,,http://www.uni-greifswald.de/,,
b1dfdf81-81d9-5f6d-b4aa-09cadd6b59ee,Europa Fachhochschule Fresenius,DE,,http://www.fh-fresenius.de/,,
5f0f8964-12aa-5a5f-a06a-ee45679e8ae9,Europa-Universität Viadrina,DE,,https://www.europa-uni.de,,
ac41aa08-17a8-55b7-9586-e317dbaa7163,Europa-Universität Viadrina Frankfurt (Oder),DE,,http://www.euv-frankfurt-o.de/,,
3b47488d-25c9-5e34-9043-163adf7a5cba,European Business School Schloß Reichartshausen,DE,,http://www.ebs.de/,,
793e9244-12f2-54f9-9234-367e30bcdbec,European College of Liberal Arts,DE,,http://www.ecla.de/,,
0fbb87e1-2e89-50e8-9853-498f874657ac,European Management School,DE,,http://www.ems-mainz.de/,,
c3f72910-fb74-50bf-9ea8-b4f10b83e7e4,Europäische Betriebswirtschafts-Akademie,DE,,http://www.eba-muenchen.de/,,
dd327495-b9cf-59ab-a0e8-e429a0d900cc,Europäische Fachhochschule,DE,,http://www.eufh.de/,,
176b06c2-6432-5d44-bed7-a1f4d72b1227,"Evangelische Fachhochschule Berlin, Fachhochschule für Sozialarbeit und Sozialpädagogik",DE,,http://www.evfh-berlin.de/,,
c1462dc7-f5f3-5557-907d-4cd73cfbd756,Evangelische Fachhochschule Darmstadt,DE,,https://www.eh-darmstadt.de/,,
e2341403-b862-5474-97ba-1e25cc532b52,"Evangelische Fachhochschule Freiburg, Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik",DE,,http://www.efh-freiburg.de/,,
c076b2e9-fb80-53a8-a243-223364776aba,Evangelische Fachhochschule Hannover,DE,,http://www.efh-hannover.de/,,
df7ec486-f39e-5f48-b29b-0afd6cf28eb9,Evangelische Fachhochschule Ludwigshafen Hochschule für Sozial- und Gesundheitswesen,DE,,http://www.efhlu.de/,,
37766c91-6917-5d60-affc-f09c53f821f5,Evangelische Fachhochschule Nürnberg,DE,,http://www.evfh-nuernberg.de/,,
a58ac640-dd75-5043-af58-dace9da9d45f,"Evangelische Fachhochschule Reutlingen-Ludwigsburg, Hochschule für Soziale Arbeit, Religionspädagogik und Diakonie",DE,,http://www.efh-reutlingen-ludwigsburg.de/,,
f9b13f3e-947e-590d-9b28-46ec7a185b48,Evangelische Fachhochschule Rheinland-Westfalen-Lippe,DE,,http://www.efh-bochum.de/,,
c26db3d6-3588-5269-87d8-a5ceda6d7973,"Evangelische Fachhochschule für Religionspädagogik, und Gemeindediakonie Moritzburg",DE,,http://www.fhs-moritzburg.de/,,
87c36c98-90b5-55e7-a6bf-fbcb3cbc8e1c,"Evangelische Fachhochschule für Sozialpädagogik der ""Diakonenanstalt des Rauhen Hauses"" Hamburg",DE,,http://www.rauheshaus.de/fachhochschule/,,
5569a084-9bb4-5f9c-bea0-cb5f462fd6e3,Evangelische Hochschule für Soziale Arbeit Dresden (FH),DE,,http://www.ehs-dresden.de/,,
c701cda6-51ae-5242-8a88-0e1b0fd462f4,Fachhochschule Aachen,DE,,http://www.fh-aachen.de/,,
f0bddc54-5993-526c-b4a6-f4387758a84d,Fachhochschule Aschaffenburg,DE,,http://www.fh-aschaffenburg.de/,,
4971c78c-b015-55e3-a8cc-703f39794ad4,"Fachhochschule Biberach, Hochschule für Bauwesen und Wirtschaft",DE,,http://www.fh-biberach.de/,,
331278e1-921e-500f-8c7a-5fc0c2dca4b8,Fachhochschule Bielefeld,DE,,http://www.fh-bielefeld.de/,,
828f383c-5d9b-5485-b3e5-0ee8debdae50,Fachhochschule Bingen,DE,,http://www.fh-bingen.de/,,
93d3838c-55b6-5355-a936-270e334e59a2,Fachhochschule Bochum,DE,,http://www.fh-bochum.de/,,
da29f005-0df1-5998-b5e0-3cd3f23e46a2,Fachhochschule Brandenburg,DE,,http://www.fh-brandenburg.de/,,
5676e534-94bc-59f5-938f-44a275ee3c47,Fachhochschule Dortmund,DE,,http://www.fh-dortmund.de/,,
234b6333-314b-54b6-9fd2-ba2e713f2267,Fachhochschule Eberswalde,DE,,http://www.fh-eberswalde.de/,,
b64953bf-2435-51b4-a450-826887f842d5,Fachhochschule Erfurt,DE,,http://www.fh-erfurt.de/,,
9d4afacf-533d-5344-a715-9e08757888e1,Fachhochschule Flensburg,DE,,http://www.fh-flensburg.de/,,
5cedec97-7538-537d-ba7e-6314225b1fd5,Fachhochschule Frankfurt am Main,DE,,http://www.fh-frankfurt.de/,,
95e8c49d-5c8d-5c7a-8c0b-310cfa22d2ab,"Fachhochschule Furtwangen, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-furtwangen.de/,,
dff191a9-b414-5b72-a2b6-78ea823b6239,Fachhochschule Gelsenkirchen,DE,,http://www.fh-gelsenkirchen.de/,,
d8a8c615-49ab-5f25-9bb7-1685f355d523,Fachhochschule Gießen-Friedberg,DE,,http://www.fh-giessen.de/,,
093a8355-f188-54ef-b63a-44ce09c9528f,Fachhochschule Hamburg,DE,,http://www.fh-hamburg.de/,,
0624619a-7041-558d-bf3d-b2c5fecb7d14,Fachhochschule Hannover,DE,,http://www.fh-hannover.de/,,
ef5de515-3411-572b-ab66-7b843a1cea87,Fachhochschule Heidelberg,DE,,http://www.fh-heidelberg.de/,,
18c65e6d-33bb-5fd1-a5bc-a65cebee29ba,"Fachhochschule Heilbronn, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-heilbronn.de/,,
36693223-9248-53bf-82be-b43e42ace060,"Fachhochschule Hildesheim/Holzminden/Göttingen, Hochschule für angewandte Wissenschaft und Kunst",DE,,http://www.fh-hildesheim.de/,,
f2362c26-36bf-5242-865e-699799698294,Fachhochschule Hof,DE,,http://www.fh-hof.de/,,
85105d66-77bb-51ba-a180-0bcc58e3cee4,Fachhochschule Jena,DE,,http://www.fh-jena.de/,,
e030d50f-1f01-5483-afc0-4bb3cf6b6031,Fachhochschule Kaiserslautern,DE,,http://www.fh-kl.de/,,
e6f5ee59-362a-51f7-8c69-0d1a3560f568,"Fachhochschule Karlsruhe, Hochschule für Technik",DE,,http://www.fh-karlsruhe.de/,,
b933d31c-fcc9-581f-86ff-68a0aedb2a55,"Fachhochschule Kempten, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-Kempten.de/,,
26d3b4e4-f9a1-57ca-a1f9-5a797ab0a451,Fachhochschule Kiel,DE,,http://www.fh-kiel.de/,,
0918ab5b-ded8-5722-b053-de4e9032ab4b,Fachhochschule Koblenz,DE,,http://www.fh-koblenz.de/,,
182e6208-43ab-52db-b91e-ad11d3ec1180,"Fachhochschule Konstanz, Hochschule für Technik, Wirtschaft und Gestaltung",DE,,http://www.fh-konstanz.de/,,
76486c8d-01d7-5156-8ffb-bd7cb8f50b17,"Fachhochschule Landshut, Hochschule für Wirtschaft - Sozialwesen - Technik",DE,,http://www.fh-landshut.de/,,
3ed7bf6b-e14b-57c1-b23e-e1f09e1e166f,Fachhochschule Lausitz,DE,,http://www.fh-lausitz.de/,,
cd6584d3-5ac2-5af0-b14f-04a83ef970ee,Fachhochschule Lippe,DE,,http://www.fh-lippe.de/,,
c980d8cf-5d7b-5e93-999c-25e0988593ae,"Fachhochschule Ludwigshafen, Hochschule für Wirtschaft",DE,,http://www.fh-ludwigshafen.de/,,
05b7c4bc-85dd-5642-8ffe-6d3210d5a117,Fachhochschule Lübeck,DE,,http://www.fh-luebeck.de/,,
607924fd-1488-51c6-a829-3af47494dde4,Fachhochschule Mainz,DE,,http://www.fh-mainz.de/,,
b6e01d45-e0fb-5942-a82b-87cdfd500eea,"Fachhochschule Mannheim, Hochschule für Sozialwesen",DE,,http://www.fhs-mannheim.de/,,
1ecb0260-f664-51c4-833b-37bf2fa99b35,"Fachhochschule Mannheim, Hochschule für Technik und Gestaltung",DE,,http://www.fh-mannheim.de/,,
1d206428-0627-5e7d-a282-09b012f525ae,Fachhochschule Merseburg,DE,,http://www.fh-merseburg.de/,,
d4f751ed-6fd5-5cb8-96e8-6e932abb582e,Fachhochschule München,DE,,http://www.fh-muenchen.de/,,
949b2415-9e2b-58ae-9c4e-c26b46920dc5,Fachhochschule Münster,DE,,http://www.fh-muenster.de/,,
228f3899-56f2-5ac8-8099-e923f9cda1da,Fachhochschule Neubrandenburg,DE,,http://www.fh-nb.de/,,
b3323d12-daf1-5a3a-85b7-d8af84bbee56,Fachhochschule Niederrhein,DE,,http://www.fh-niederrhein.de/,,
79445fbb-29db-5562-a302-65b4845d1f31,Fachhochschule Nordhausen,DE,,http://www.fh-nordhausen.de/,,
84824166-b0b1-5ada-b56c-5c3a4f94028e,Fachhochschule Nordostniedersachsen,DE,,http://www.fhnon.de/,,
08b50ea2-34c5-5d16-a823-7e519bdfb3a1,"Fachhochschule Nürtingen, Hochschule für Wirtschaft, Landwirtschaft und Landespflege",DE,,http://www.fh-nuertingen.de/,,
4fe65035-01e0-5b79-aa79-f264dc0354d4,"Fachhochschule Offenburg, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-offenburg.de/,,
078d5098-86d4-57ae-b8ef-1c23cb11abe0,Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven,DE,,http://www.fh-oow.de/,,
6ecbaca9-0cb3-5ccc-b88d-742e541e7c3b,Fachhochschule Osnabrück,DE,,http://www.fh-osnabrueck.de/,,
4ad45cd6-7a94-5412-ac13-1a7fc6a525c9,"Fachhochschule Pforzheim, Hochschule für Gestaltung, Technik und Wirtschaft",DE,,http://www.fh-pforzheim.de/,,
027aeae1-9689-5252-b3fb-141eb85f3ca8,Fachhochschule Potsdam,DE,,http://www.fh-potsdam.de/,,
fa108d25-774e-5951-b8e4-f3651b5d70c6,Fachhochschule Ravensburg-Weingarten,DE,,http://www.fh-weingarten.de/,,
7b9ca8d3-1fce-56e1-922f-84ca5f53ca14,Fachhochschule Regensburg,DE,,http://www.fh-regensburg.de/,,
f2f2eb58-2a8f-5cd6-9c1e-71b417eb1206,"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-reutlingen.de/,,
5e7c7ea5-82b5-5667-a877-0c9a5e914c62,"Fachhochschule Rosenheim, Hochschule für Technik und Wirtschaft",DE,,http://www.fh-rosenheim.de/,,
5d2b72c6-690f-531b-a85f-1778c6bc20c3,"Fachhochschule Rottenburg, Hochschule für Forstwirtschaft",DE,,http://www.fh-rottenburg.de/,,
7e239e36-1044-5d24-90de-c7687f7d768c,Fachhochschule Schmalkalden,DE,,http://www.fh-schmalkalden.de/,,
3f39f36c-fd73-5ec7-8a8f-0267e0d585f4,"Fachhochschule Schwäbisch Gmünd, Hochschule für Gestaltung",DE,,http://www.hfg-gmuend.de/,,
ddcf936a-8d8e-522b-9dd2-ebaec9488848,"Fachhochschule Schwäbisch Hall, Hochschule für Gestaltung",DE,,http://www.fh-schwaebischhall.de/,,
8acd6eca-35ed-5223-99cf-c5726324e003,Fachhochschule Stralsund,DE,,http://www.fh-stralsund.de/,,
fd131cb6-516e-588a-afa5-22efcbf62d1f,"Fachhochschule Stuttgart, Hochschule der Medien",DE,,http://www.hdm-stuttgart.de/,,
9f0f953c-f800-5af7-9104-b6be4ac0384a,"Fachhochschule Stuttgart, Hochschule für Technik",DE,,http://www.fht-stuttgart.de/,,
777aa155-bbab-58f8-b99d-c497ee8d10c8,"Fachhochschule Trier, Hochschule für Technik, Wirtschaft und Gestaltung",DE,,http://www.fh-trier.de/,,
e92b858a-64f9-5656-9b0c-d3e2fc39d625,Fachhochschule Wedel,DE,,http://www.fh-wedel.de/,,
a548d064-7cac-57c3-9d76-89b6eab9a1cd,Fachhochschule Weihenstephan,DE,,http://www.fh-weihenstephan.de/,,
4e56ac7e-15ff-56f9-853a-f55fe15d608b,"Fachhochschule Westküste, Hochschule für Wirtschaft und Technik",DE,,http://www.fh-westkueste.de/,,
e06447c8-92c3-55d4-af0f-cf1283b12727,Fachhochschule Wiesbaden,DE,,http://www.fh-wiesbaden.de/,,
ed56d160-8c3e-5ccf-9958-839adc039580,Fachhochschule Worms,DE,,http://www.fh-worms.de/,,
41eb9f27-55e9-5672-bed3-efb330c30d8f,Fachhochschule Würzburg - Schweinfurt,DE,,http://www.fh-wuerzburg.de/,,
a468803c-8f21-54f5-ae18-56fd032f8f4d,Fachhochschule der Wirtschaft,DE,,http://www.fhdw.de/,,
e5c056e8-762a-50fe-ac5e-fa478f177d9d,Fachhochschule des Mittelstandes (FHM),DE,,http://www.fhm-mittelstand.de/,,
4e099aca-3d8c-53d3-8ed8-2312c3599bf9,Fachhochschule für Oekonomie und Management (FOM),DE,,http://www.fom.de/,,
99d6401d-0581-5786-b963-fddd38d8881e,Fachhochschule für Verwaltung und Rechtspflege Berlin,DE,,http://www.fhvr.berlin.de/,,
2f2407d9-d97d-5d4c-9041-e2fbe3fba6b8,Fachhochschule für Wirtschaft Berlin,DE,,http://www.fhw-berlin.de/,,
44d41d38-d48f-53f4-b45b-d42ad396b386,Fachhochschule für das öffentliche Bibliothekswesen Bonn,DE,,http://www.fhoebb.de/,,
e8d49543-d37a-50e0-b675-ff86127373f2,Fachhochschule für die Wirtschaft,DE,,http://www.fhdw.bib.de/,,
937414e0-0a17-50ad-9bfb-04b11b46301c,"Fachhochschule und Berufskollegs NTA, Prof.Dr. Grübler gemein. GmbH",DE,,http://www.fh-isny.de/,,
9d048f82-0c58-52a0-8946-9baf57bf70ff,Fern-Fachhochschule Hamburg,DE,,http://www.fern-fh.de/,,
8a756e77-dbe0-5917-91f6-cacdeae39a2d,Fernuniversität Gesamthochschule Hagen,DE,,http://www.fernuni-hagen.de/,,
05161446-e3ec-55ea-a5da-682776cbe89f,Frankfurt School of Finance & Management,DE,,https://www.frankfurt-school.de/,,
f42cf978-5c1d-5038-806d-27eb44c38723,Freie Kunst-Studienstätte Ottersberg,DE,,http://www.fh-ottersberg.de/,,
5a053cf7-794b-5dbe-9b3a-4a24c28a1f6b,Freie Universität Berlin,DE,,http://www.fu-berlin.de/,,
853b9d45-cc0b-5c08-b08f-4d99a8ffe0e6,Friedrich-Alexander Universität Erlangen-Nürnberg,DE,,https://www.fau.de/,,
c65035bb-72a2-5eea-bb2d-abd673bff2f3,Friedrich-Schiller Universität Jena,DE,,http://www.uni-jena.de/,,
319489b8-c83d-5382-93a6-df4929d0364b,Georg-August Universität Göttingen,DE,,http://www.uni-goettingen.de/,,
b24273af-e4cd-56b4-a0dc-530ad946e4c0,Georg-Simon-Ohm-Fachhochschule Nürnberg,DE,,http://www.fh-nuernberg.de/,,
844a32ac-b875-530b-a7b5-e8a59ce1817b,Gustav-Siewerth-Akademie,DE,,http://www.siewerth-akademie.de/,,
11838a87-ad00-53c0-ae15-196e9499a2ec,HWP - Hamburger Universität für Wirtschaft und Politik,DE,,http://www.hwp-hamburg.de/,,
1d3c4a08-e20a-560f-a6ae-67214da915a4,Hafencity Universität Hamburg,DE,,http://www.hcu-hamburg.de/,,
01bcbd0a-8927-53ca-90e9-c20a7b9d8a1c,Hamburg University of Applied Sciences (HAW Hamburg),DE,,https://haw-hamburg.de,,
4d9cc5fd-3c0d-5828-b880-b56abfe7796d,Handelshochschule Leipzig,DE,,http://www.hhl.de/,,
6ea08f84-d7c0-5b48-aae3-3969e926082c,Heinrich-Heine Universität Düsseldorf,DE,,http://www.uni-duesseldorf.de/,,
6cb35844-7580-5186-aa68-6f4d3872a1c6,Hertie School of Governance,DE,,http://www.hertie-school.org/,,
d2e9c07c-32c6-5bb0-bc4e-6370abe28020,Hochschule Albstadt-Sigmaringen,DE,,http://www.hs-albsig.de/,,
003b5dc3-86ec-54e7-a725-f08b0224e18b,"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften",DE,,http://www.hs-anhalt.de/,,
767eb650-9744-53c2-b742-933ea4251532,Hochschule Bonn-Rhein-Sieg,DE,,http://www.hochschule-bonn-rhein-sieg.de/,,
6f758afe-c918-577b-bc12-f8d9a2ccfc3f,Hochschule Bremen,DE,,http://www.hs-bremen.de/,,
2f79c46f-0698-5bd1-a377-2f0c72062d0b,Hochschule Bremerhaven,DE,,http://www.hs-bremerhaven.de/,,
56a2a34d-80b1-52cc-8a04-77de0f42c0e5,Hochschule Coburg,DE,,http://www.hs-coburg.de/,,
40106b94-f44b-5108-be62-6b9062c7c0b7,Hochschule Darmstadt,DE,,https://www.h-da.de/,,
0503fd93-ece8-56f6-8514-e036e1d84f90,Hochschule Düsseldorf,DE,,http://www.hs-duesseldorf.de/,,
ccfa431c-8d57-5600-ba77-0fa9e5aa7af0,Hochschule Esslingen,DE,,http://www.hs-esslingen.de/,,
f42a6b21-abdc-53a5-8a19-5a1bc992d7f9,Hochschule Fulda,DE,,http://www.hs-fulda.de/,,
aabf8e4b-0e28-5291-b778-89d3bcc42055,Hochschule Hannover,DE,,https://www.hs-hannover.de/,,
a13c1b2a-4824-560a-a536-f5ffe1ab9b48,"Hochschule Harz, Hochschule für angewandte Wissenschaften (FH)",DE,,http://www.hs-harz.de/,,
ff02f7b9-cdff-5736-8606-cf9299ce2c04,Hochschule Magdeburg-Stendal (FH),DE,,http://www.hs-magdeburg.de/,,
ae38c5fa-82ea-58d0-8f1c-999a39ed16d6,"Hochschule Mittweida, University of Applied Sciences",DE,,http://www.htwm.de/,,
8f3c2741-4b99-5219-89ac-d5695ad21f46,Hochschule München,DE,,http://www.hm.edu/,,
32a45620-b9ce-51ab-a0c7-31d299cd0b52,"Hochschule Neu-Ulm, Hochschule Neu-Ulm University of applied sciences",DE,,http://www.hs-neu-ulm.de/,,
8609ca6d-3154-51dd-a666-2c08fdb29c06,Hochschule RheinMain,DE,,https://www.hs-rm.de/,,
9c6adbaa-1f4d-5453-9811-da059531ffa6,"Hochschule Ulm, Hochschule für Angewandte Wissenschaft",DE,,http://www.hs-ulm.de/,,
6cdcf282-d51c-544e-9956-ea96bb1c5879,Hochschule Vechta,DE,,http://www.uni-vechta.de/,,
1f83c93b-99cf-5238-9373-2e7734a84c14,"Hochschule Wismar, Fachhochschule für Technik, Wirtschaft und Gestaltung",DE,,http://www.hs-wismar.de/,,
d7dd43c1-e99b-59e5-b108-677047bea2a4,Hochschule Zittau/Görlitz (FH),DE,,http://www.hs-zigr.de/,,
b7eeb685-d7fb-5a65-905c-33d2b67a4dec,"Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie",DE,,http://www.hfb.de/,,
210512ee-7908-5928-978b-944fa232ea10,Hochschule für Fernsehen und Film München,DE,,https://www.hff-muenchen.de/,,
e6edeb6b-ac11-5ad5-81e6-9bfd3431d3c4,Hochschule für Internationales Management,DE,,http://www.himh.de/,,
082986ec-2231-5cb3-9f7b-34acf15f6427,Hochschule für Jüdische Studien Heidelberg,DE,,http://www.hjs.uni-heidelberg.de/,,
c55fe509-79e9-574d-aa63-ad4cd6fd7555,Hochschule für Künste Bremen,DE,,https://www.hfk-bremen.de/,,
2969d178-bac4-58af-ad33-4ab009ba081f,Hochschule für Musik Carl Maria von Weber,DE,,https://www.hfmdd.de/,,
9d7fb8e1-5a22-5621-abdf-7d0100a04c8e,Hochschule für Musik Detmold,DE,,https://www.hfm-detmold.de/,,
e0c64dac-797a-52cc-a12e-04b6cfef5985,Hochschule für Musik und Darstellende Kunst Stuttgart,DE,,https://www.hmdk-stuttgart.de/,,
3889018d-ba43-520c-8914-89d0f35cbe65,Hochschule für Musik und Tanz Köln,DE,,https://www.hfmt-koeln.de/,,
fb15eec7-9139-5d24-b32e-a2e514583a0a,Hochschule für Musik und Theater München,DE,,https://website.musikhochschule-muenchen.de/,,
d8168970-77c5-58a3-b093-1ceb840b40e4,Hochschule für Musik und Theater „Felix Mendelssohn Bartholdy“ Leipzig,DE,,https://www.hmt-leipzig.de/,,
00125b68-35ef-522b-8e04-b8827b8e06ea,"Hochschule für Musik, Theater und Medien Hannover",DE,,https://www.hmtm-hannover.de,,
501c1e39-fb4d-500a-9156-2e9b4570f0c2,Hochschule für Philosophie München,DE,,http://www.hfph.mwn.de/,,
d8568da1-f4d9-536b-b4f9-fc07739926fe,Hochschule für Politik (HFP),DE,,http://www.hfp.mhn.de/,,
2f6b3b68-9f68-5c20-b576-75aa11c04151,Hochschule für Technik und Wirtschaft Berlin,DE,,https://www.htw-berlin.de/,,
9fb8bf0c-889f-538a-a659-d315b70f8126,Hochschule für Technik und Wirtschaft Dresden (FH),DE,,http://www.htw-dresden.de/,,
63a0ff01-2a7a-5f02-8265-0d6b2a5a4c13,Hochschule für Technik und Wirtschaft des Saarlandes,DE,,http://www.htw-saarland.de/,,
022543cc-c9d1-5214-825b-538bfd14ecc8,"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)",DE,,http://www.htwk-leipzig.de/,,
99706b33-8c5d-52bc-91a4-f784fa62ab0f,Hochschule für Wirtschaft und Gesellschaft Ludwigshafen,DE,,https://www.hwg-lu.de,,
f4029783-8da5-5031-9b5b-20736c48a206,Humboldt Universität Berlin,DE,,http://www.hu-berlin.de/,,
f0044e1b-4bd6-50ce-8511-e48b25aecec1,IST-Hochschule fur Management,DE,,https://www.ist-hochschule.de/,,
660615d6-3845-5047-afba-cbd9b7e3dbf0,IU Internationale Hochschule GmbH,DE,,https://www.iu-fernstudium.de/,,
3a52ceb7-adf9-5830-b06c-b503be747439,International School of Management ISM Dortmund,DE,,http://www.ism-dortmund.de/,,
6f6f940e-0050-583c-9f61-6dd273187e5c,"International School of New Media, University of Lübeck",DE,,http://www.isnm.de/,,
d5e3823a-2a1b-5fc1-a235-e38ec6165f22,International University in Germany,DE,,http://www.i-u.de/,,
f5cf6444-a049-5862-a970-314bb7f3e87e,Internationale Fachhochschule Aalen,DE,,http://www.international.fh-aalen.de/,,
058c74ae-39c1-55a6-b364-24cded5000a0,Internationale Fachhochschule Bad Honnef,DE,,http://www.fh-bad-honnef.de/,,
944dd25d-1bf4-57ae-9d28-8653e4f43dd8,Internationales Hochschulinstitut Zittau,DE,,http://www.ihi-zittau.de/,,
6287054d-92ff-5811-8755-e5a54e6615ff,Jacobs University Bremen,DE,,http://www.jacobs-university.de/,,
3ea2660e-c560-513f-8bd9-addca7726b9c,Johann Wolfgang Goethe Universität Frankfurt am Main,DE,,http://www.uni-frankfurt.de/,,
2004356b-7e51-5acf-a159-1e03ccd6aac9,Johannes-Gutenberg Universität Mainz,DE,,http://www.uni-mainz.de/,,
9685a4f1-0b14-5733-b9d9-0a04f1e69fff,Justus Liebig Universität Gießen,DE,,http://www.uni-giessen.de/,,
a8850c4d-da27-579b-b98b-2c6f2311018e,Karl-Schiller-Berufskolleg (KSBK),DE,,http://www.ksbk-do.de/,,
4d1f2188-bbe6-50bc-8c36-303387151763,Karlshochschule International University,DE,,http://www.karlshochschule.de/,,
7a6eadab-b5c1-53a8-b65d-35e7ef00b405,Karlsruher Institut für Technologie,DE,,http://www.kit.edu/,,
d340a65e-baa2-5c00-8f6e-1672c2fb2f23,Katholische Fachhochschule Berlin (KFB),DE,,http://www.kfb-berlin.de/,,
d6998435-619e-511e-998c-e577211937cf,"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",DE,,http://www.kfh-Freiburg.de/,,
cfbf3a3a-752d-5d8f-a7de-0e8191bb4f7a,Katholische Fachhochschule Mainz,DE,,http://www.kfh-mainz.de/,,
c8eb6b51-2f00-503b-a00b-9e912eebcc38,Katholische Fachhochschule Norddeutschland,DE,,http://www.kath-fh-nord.de/,,
0ec6a6ce-3005-54c3-8e1d-0c09dfb08a73,Katholische Fachhochschule Nordrhein-Westfalen,DE,,http://www.kfhnw.de/,,
f13030d8-2df4-5231-aee6-c1ff32d07b0f,Katholische Hochschule für Soziale Arbeit Saarbrücken,DE,,http://www.khsa.de/,,
13c9a425-17da-5293-8133-84bc71d22f89,Katholische Stiftungsfachhochschule München,DE,,http://www.ksfh.de/,,
009bfd9a-4578-54a7-8645-997beb8d7d3b,Katholische Universität Eichstätt,DE,,http://www.ku-eichstaett.de/,,
96ef6e49-3f7a-5158-a4d5-9ed647d6b789,Kirchliche Hochschule Bethel,DE,,http://www.bethel.de/kiho/,,
9dc190f7-3548-5ebe-8b8d-c9b80359c131,Kunstakademie Düsseldorf.,DE,,http://www.kunstakademie-duesseldorf.de/,,
9baa5740-5484-5102-b88b-e81af5511b4d,"Kunsthochschule Berlin-Weissensee, Hochschule für Gestaltung",DE,,http://www.kh-berlin.de/,,
260332b8-eae5-5a2d-a436-6ec1ef26737f,Leuphana Universität Lüneburg,DE,,https://www.leuphana.de,,
5a1bc95e-c2c5-5b28-b5a7-1b505da8a89c,Ludwig-Maximilians-Universität München,DE,,http://www.lmu.de/,,
48d5017a-99b3-5b4e-8cfd-9bc00b920c64,Lutherische Theologische Hochschule Oberursel,DE,,http://www.selk.de/LThH/,,
7649f1a3-bd0d-5202-af70-cec643c5cc2b,Martin-Luther Universität Halle-Wittenberg,DE,,http://www.uni-halle.de/,,
e969c192-e410-590d-b2a2-de29565733b3,Medizinische Hochschule Hannover,DE,,http://www.mh-hannover.de/,,
6ca8a02b-b009-5af3-9b3d-7735c1223002,Medizinische Universität Lübeck,DE,,http://www.mu-luebeck.de/,,
8a324ff6-2b29-5163-9a3c-a82cffbb8f1f,Merkur Internationale FH Karlsruhe,DE,,http://www.merkur-fh.org/,,
d3536bce-d6b4-56d4-9b7e-a871800117b3,"Merz Akademie, Hochschule für Gestaltung Stuttgart",DE,,http://www.merz-akademie.de/,,
6be931ed-9fe9-5f11-8ce6-c9061b126b5f,Musikhochschule Lübeck,DE,,https://www.mh-luebeck.de/,,
0d2b1ab7-3e91-5875-aea0-b11f4f4c190b,"Muthesius-Hochschule, Fachhochschule für Kunst und Gestaltung",DE,,http://www.muthesius.de/,,
f05f5091-06d7-5d3b-8bb2-808b4176f567,Märkische Fachhochschule Iserlohn,DE,,http://www.mfh-iserlohn.de/,,
39806c06-987f-53e6-81d6-0fc53653c0aa,"Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen",DE,,http://www.nordakademie.de/,,
ae0cebb8-24d4-5f2e-a34e-a3d255a1e0f9,Ostbayerische Technische Hochschule Amberg-Weiden,DE,,https://www.oth-aw.de/,,
36006ad6-c0f6-5065-89ce-77786891fed3,Ostfalia Hochschule für angewandte Wissenschaften,DE,,https://www.ostfalia.de/,,
6186c8f7-d4ba-57e3-85cf-729385fa0a32,Otto-Friedrich Universität Bamberg,DE,,http://www.uni-bamberg.de/,,
c2a11686-6c88-54e9-b05a-b8948fdef1c6,Otto-von-Guericke Universität Magdeburg,DE,,http://www.uni-magdeburg.de/,,
